a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q02|q03|q03_1|q04|q04_1|q04_2|q04_3|q04_4|q04_5|q04_6|q04_7|q04_8|q04_9|q05|q05_1|q05_2|q05_3|q06|q06_1|q06_2|q06_3|q06_4|q06_5|q06_6|q06_7|q06_8|q06_9|q06_10|q06_1_1|q07|q08|q09|q09_1|q09_2|q09_3|q09_4|q09_5|q09_6|q09_7|q09_8|q10|q10_1|q10_2|q10_3|q10_4|q10_5|q10_6|q10_7
F|1014|Continuar|fachog|998|76.19921|09.87492|1858|113|Huánuco-Quisqui|Huachog|||Continuar|4|1|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
F|1014|Continuar|fachog|998|76.19921|09.87492|1858|113|Huánuco-Quisqui|Huachog|||Continuar|4|1|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
F|1014|Continuar|fachog|998|76.19921|09.87492|1858|113|Huánuco-Quisqui|Huachog|||Continuar|4|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1014|Continuar|fachog|998|76.19921|09.87492|1858|113|Huánuco-Quisqui|Huachog|||Continuar|4|1|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1014|Continuar|fachog|998|76.19921|09.87492|1858|113|Huánuco-Quisqui|Huachog|||Continuar|4|1|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1014|Continuar|fachog|998|76.19921|09.87492|1858|113|Huánuco-Quisqui|Huachog|||Continuar|4|1|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
F|1014|Continuar|fachog|998|76.19921|09.87492|1858|113|Huánuco-Quisqui|Huachog|||Continuar|4|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
F|1014|Continuar|fachog|998|76.19921|09.87492|1858|113|Huánuco-Quisqui|Huachog|||Continuar|4|1|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Cushuro, cushuru|Si|E|No|No|No|No|Si|No|No|No|No|B|No|Si|No|AH|Si|No|No|No|No|No|No|Si|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
A|1021|Continuar|monte|0|76.20112|09.87887|1858|284|Huánuco-Quisqui|Pampa Verde|||Continuar|7|0|Continuar|5|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
B|1022|Continuar|Mz C Lt 5|998|76.20444|09.87677|1885|99|Huánuco-Quisqui|Huachog|||Continuar|3|1|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
B|1025|Continuar|frente a la iglesia evangelica|998|76.20483|09.87727|1867|98|Huánuco-Quisqui|Huachog|||Continuar|4|0|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
B|1030|Continuar|pasando la capilla|998|76.20336|09.87674|1858|100|Huánuco-Quisqui|Huachog|||Continuar|6|1|Continuar|1|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Monte piña|No||No|Si|No|No|No|No|No|No|No||No|Si|No||Si|No|No|No|No|No|No|No|No|No||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Monte purupuru|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
F|1031|Continuar|huachog|998|76.20026|09.87535|1863|114|Huánuco-Quisqui|Huachog|||Continuar|5|0|Continuar|3|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
